153.505,-5,-5
154.005,-5,-5
154.505,-5,-5
155.005,-5,-5
155.505,-5,-5
156.005,-5,-5
156.505,-5,-5
157.005,-5,-5
157.505,-5,-5
158.005,-5,-5
158.505,-5,-5
159.005,-5,-5
159.505,-5,-5
160.005,-5,-5
160.505,-5,-5
161.005,-5,-5
161.505,-5,-5
162.005,-5,-5
162.505,-5,-5
163.005,-5,-5
163.505,-5,-5
164.005,-5,-5
164.505,-5,-5
165.005,-5,-5
165.505,-5,-5
166.005,-5,-5
166.505,-5,-5
167.005,-5,-5
167.505,-5,-5
168.005,-5,-5
168.505,-5,-5
169.005,-5,-5
169.505,-5,-5
170.005,-5,-5
170.505,-5,-5
171.005,-5,-5
171.505,-5,-5
172.005,-5,-5
172.505,-5,-5
173.005,-5,-5
173.505,-5,-5
174.005,-5,-5
174.505,-5,-5
175.005,-5,-5
175.505,-5,-5
176.005,-5,-5
176.505,-5,-5
177.005,-5,-5
177.505,-5,-5
178.005,-5,-5
178.505,-5,-5
179.005,-5,-5
179.505,-5,-5
180.005,-5,-5
180.506,-5,-5
181.006,-5,-5
181.506,-5,-5
182.006,-5,-5
182.506,-5,-5
183.006,-5,-5
183.506,-5,-5
184.006,-5,-5
184.506,-5,-5
185.006,-5,-5
185.506,-5,-5
186.006,-5,-5
186.506,-5,-5
187.006,-5,-5
187.506,-5,-5
188.006,-5,-5
188.506,-5,-5
189.006,-5,-5
189.506,-5,-5
190.006,-5,-5
190.506,-5,-5
191.006,-5,-5
191.506,-5,-5
192.006,-5,-5
192.506,-5,-5
193.006,-5,-5
193.506,-5,-5
194.006,-5,-5
194.506,-5,-5
195.006,-5,-5
195.506,-5,-5
196.006,-5,-5
196.506,-5,-5
197.006,-5,-5
197.506,-5,-5
198.006,-5,-5
198.506,-5,-5
199.006,-5,-5
199.506,-5,-5
200.006,-5,-5
200.506,-5,-5
201.006,-5,-5
201.506,-5,-5
202.006,-5,-5
202.506,-5,-5
203.006,-5,-5
203.506,-5,-5
204.006,-5,-5
204.506,-5,-5
205.006,-5,-5
205.506,-5,-5
206.006,-5,-5
206.506,-5,-5
207.006,-5,-5
207.506,-5,-5
208.006,-5,-5
208.506,-5,-5
209.006,-5,-5
209.506,-5,-5
210.006,-5,-5
210.506,-5,-5
211.006,-5,-5
211.506,-5,-5
212.006,-5,-5
212.506,-5,-5
213.007,-5,-5
213.507,-5,-5
214.007,-5,-5
214.507,-5,-5
215.007,-5,-5
215.507,-5,-5
216.007,-5,-5
216.507,-5,-5
217.007,-5,-5
217.507,-5,-5
218.007,-5,-5
218.507,-5,-5
219.007,-5,-5
219.507,-5,-5
220.007,-5,-5
220.507,-5,-5
221.007,-5,-5
221.507,-5,-5
222.007,-5,-5
222.507,-5,-5
223.007,-5,-5
223.507,-5,-5
224.007,-5,-5
224.507,-5,-5
225.007,-5,-5
225.507,-5,-5
226.007,-5,-5
226.507,-5,-5
227.007,-5,-5
227.507,-5,-5
228.007,-5,-5
228.507,-5,-5
229.007,-5,-5
229.507,-5,-5
230.007,-5,-5
230.507,-5,-5
231.007,-5,-5
231.507,-5,-5
232.007,-5,-5
232.507,-5,-5
233.007,-5,-5
233.507,-5,-5
234.007,-5,-5
234.507,-5,-5
235.007,-5,-5
235.507,-5,-5
236.007,-5,-5
236.507,-5,-5
237.007,-5,-5
237.507,-5,-5
238.007,-5,-5
238.507,-5,-5
239.007,-5,-5
239.507,-5,-5
240.007,-5,-5
240.507,-5,-5
241.007,-5,-5
241.507,-5,-5
242.007,-5,-5
242.507,-5,-5
243.007,-5,-5
243.507,-5,-5
244.007,-5,-5
244.507,-5,-5
245.007,-5,-5
245.507,-5,-5
246.008,-5,-5
246.508,-5,-5
247.008,-5,-5
247.508,-5,-5
248.008,-5,-5
248.508,-5,-5
249.008,-5,-5
249.508,-5,-5
250.008,-5,-5
250.508,-5,-5
251.008,-5,-5
251.508,-5,-5
252.008,-5,-5
252.508,-5,-5
253.008,-5,-5
253.508,-5,-5
254.008,-5,-5
254.508,-5,-5
255.008,-5,-5
255.508,-5,-5
256.008,-5,-5
256.508,-5,-5
257.008,-5,-5
257.508,-5,-5
258.008,-5,-5
258.508,-5,-5
259.008,-5,-5
259.508,-5,-5
260.008,-5,-5
260.508,-5,-5
261.008,-5,-5
261.508,-5,-5
262.008,-5,-5
262.508,-5,-5
263.008,-5,-5
263.508,-5,-5
264.008,-5,-5
264.508,-5,-5
265.008,-5,-5
265.508,-5,-5
266.008,-5,-5
266.508,-5,-5
267.008,-5,-5
267.508,-5,-5
268.008,-5,-5
268.508,-5,-5
269.008,-5,-5
269.508,-5,-5
270.008,-5,-5
270.508,-5,-5
271.008,-5,-5
271.508,-5,-5
272.008,-5,-5
272.508,-5,-5
273.008,-5,-5
273.508,-5,-5
274.008,-5,-5
274.508,-5,-5
275.008,-5,-5
275.508,-5,-5
276.008,-5,-5
276.508,-5,-5
277.008,-5,-5
277.508,-5,-5
278.008,-5,-5
278.508,-5,-5
279.009,-5,-5
279.509,-5,-5
280.009,-5,-5
280.509,-5,-5
281.009,-5,-5
281.509,-5,-5
282.009,-5,-5
282.509,-5,-5
283.009,-5,-5
283.509,-5,-5
284.009,-5,-5
284.509,-5,-5
285.009,-5,-5
285.509,-5,-5
286.009,-5,-5
286.509,-5,-5
287.009,-5,-5
287.509,-5,-5
288.009,-5,-5
288.509,-5,-5
289.009,-5,-5
289.509,-5,-5
290.009,-5,-5
290.509,-5,-5
291.009,-5,-5
291.509,-5,-5
292.009,-5,-5
292.509,-5,-5
293.009,-5,-5
293.509,-5,-5
294.009,-5,-5
294.509,-5,-5
295.009,-5,-5
295.509,-5,-5
296.009,-5,-5
296.509,-5,-5
297.009,-5,-5
297.509,-5,-5
298.009,-5,-5
298.509,-5,-5
299.009,-5,-5
299.509,-5,-5
300.009,-5,-5
300.509,-5,-5
301.009,-5,-5
301.509,-5,-5
302.009,-5,-5
302.509,-5,-5
303.009,-5,-5
303.509,-5,-5
304.009,-5,-5
304.509,-5,-5
305.009,-5,-5
305.509,-5,-5
306.009,-5,-5
306.509,-5,-5
307.009,-5,-5
307.509,-5,-5
308.009,-5,-5
308.509,-5,-5
309.009,-5,-5
309.509,-5,-5
310.009,-5,-5
310.509,-5,-5
311.009,-5,-5
311.51,-5,-5
312.01,-5,-5
312.51,-5,-5
313.01,-5,-5
313.51,-5,-5
314.01,-5,-5
314.51,-5,-5
315.01,-5,-5
315.51,-5,-5
316.01,-5,-5
316.51,-5,-5
317.01,-5,-5
317.51,-5,-5
318.01,-5,-5
318.51,-5,-5
319.01,-5,-5
319.51,-5,-5
320.01,-5,-5
320.51,-5,-5
321.01,-5,-5
321.51,-5,-5
322.01,-5,-5
322.51,-5,-5
323.01,-5,-5
323.51,-5,-5
324.01,-5,-5
324.51,-5,-5
325.01,-5,-5
325.51,-5,-5
326.01,-5,-5
326.51,-5,-5
327.01,-5,-5
327.51,0,0
328.01,0,0
328.51,0,0
329.01,0,0
329.51,0,0
330.01,0,0
330.51,0,0
331.01,0,0
331.51,0,0
332.01,0,0
332.51,0,0
333.01,0,0
333.51,0,0
334.01,0,0
334.51,0,0
335.01,0,0
335.51,0,0
336.01,0,0
336.51,0,0
337.01,0,0
337.51,0,0
338.01,0,0
338.51,0,0
339.01,0,0
339.51,0,0
340.01,0,0
340.51,0,0
341.01,0,0
341.51,0,0
342.01,0,0
342.51,0,0
343.01,0,0
343.51,0,0
344.01,0,0
344.511,0,0
345.011,0,0
345.511,0,0
346.011,0,0
346.511,0,0
347.011,0,0
347.511,0,0
348.011,0,0
348.511,0,0
349.011,0,0
349.511,0,0
350.011,0,0
350.511,0,0
351.011,0,0
351.511,0,0
352.011,0,0
352.511,0,0
353.011,0,0
353.511,0,0
354.011,0,0
354.511,0,0
355.011,0,0
355.511,0,0
356.011,0,0
356.511,0,0
357.011,0,0
357.511,0,0
358.011,0,0
358.511,0,0
359.011,0,0
359.511,0,0
360.011,0,0
360.511,0,0
361.011,0,0
361.511,0,0
362.011,0,0
362.511,0,0
363.011,0,0
363.511,0,0
364.011,0,0
364.511,0,0
365.011,0,0
365.511,0,0
366.011,0,0
366.511,0,0
367.011,0,0
367.511,0,0
368.011,0,0
368.511,0,0
369.011,0,0
369.511,0,0
370.011,0,0
370.511,0,0
371.011,0,0
371.511,0,0
372.011,0,0
372.511,0,0
373.011,0,0
373.511,0,0
374.011,0,0
374.511,0,0
375.011,0,0
375.511,0,0
376.011,0,0
376.511,0,0
377.012,0,0
377.512,0,0
378.012,0,0
378.512,0,0
379.012,0,0
379.512,0,0
380.012,0,0
380.512,0,0
381.012,0,0
381.512,0,0
382.012,0,0
382.512,0,0
383.012,0,0
383.512,0,0
384.012,0,0
384.512,0,0
385.012,0,0
385.512,0,0
386.012,0,0
386.512,0,0
387.012,0,0
387.512,0,0
388.012,0,0
388.512,0,0
389.012,0,0
389.512,0,0
390.012,0,0
390.512,0,0
391.012,0,0
391.512,0,0
392.012,0,0
392.512,0,0
393.012,0,0
393.512,0,0
394.012,0,0
394.512,0,0
395.012,0,0
395.512,0,0
396.012,0,0
396.512,0,0
397.012,0,0
397.512,0,0
398.012,0,0
398.512,0,0
399.012,0,0
399.512,0,0
400.012,0,0
400.512,0,0
401.012,0,0
401.512,0,0
402.012,0,0
402.512,0,0
403.012,0,0
403.512,0,0
404.012,0,0
404.512,0,0
405.012,0,0
405.512,0,0
406.012,0,0
406.512,0,0
407.012,0,0
407.512,0,0
408.012,0,0
408.512,0,0
409.012,0,0
409.512,0,0
410.013,0,0
410.513,0,0
411.013,0,0
411.513,0,0
412.013,0,0
412.513,0,0
413.013,0,0
413.513,0,0
414.013,0,0
414.513,0,0
415.013,0,0
415.513,0,0
416.013,0,0
416.513,0,0
417.013,0,0
417.513,0,0
418.013,0,0
418.513,0,0
419.013,0,0
419.513,0,0
420.013,0,0
420.513,0,0
421.013,0,0
421.513,0,0
422.013,0,0
422.513,0,0
423.013,0,0
423.513,0,0
424.013,0,0
424.513,0,0
425.013,0,0
425.513,0,0
426.013,0,0
426.513,0,0
427.013,0,0
427.513,0,0
428.013,0,0
428.513,0,0
429.013,0,0
429.513,0,0
430.013,0,0
430.513,0,0
431.013,0,0
431.513,0,0
432.013,0,0
432.513,0,0
433.013,0,0
433.513,0,0
434.013,0,0
434.513,0,0
435.013,0,0
435.513,0,0
436.013,0,0
436.513,0,0
437.013,0,0
437.513,0,0
438.013,0,0
438.513,0,0
439.013,0,0
439.513,0,0
440.013,0,0
440.513,0,0
441.013,0,0
441.513,0,0
442.013,0,0
442.514,0,0
443.014,0,0
443.514,0,0
444.014,0,0
444.514,0,0
445.014,0,0
445.514,0,0
446.014,0,0
446.514,0,0
447.014,0,0
447.514,0,0
448.014,0,0
448.514,0,0
449.014,0,0
449.514,0,0
450.014,0,0
450.514,0,0
451.014,0,0
451.514,0,0
452.014,0,0
452.514,0,0
453.014,0,0
453.514,0,0
454.014,0,0
454.514,0,0
455.014,0,0
455.514,0,0
456.014,0,0
456.514,0,0
457.014,0,0
457.514,0,0
458.014,0,0
458.514,0,0
459.014,0,0
459.514,0,0
460.014,0,0
460.514,0,0
461.014,0,0
461.514,0,0
462.014,0,0
462.514,0,0
463.014,0,0
463.514,0,0
464.014,0,0
464.514,0,0
465.014,0,0
465.514,0,0
466.014,0,0
466.514,0,0
467.014,0,0
467.514,0,0
468.014,0,0
468.514,0,0
469.014,0,0
469.514,0,0
470.014,0,0
470.514,0,0
471.014,0,0
471.514,0,0
472.014,0,0
472.514,0,0
473.014,0,0
473.514,0,0
474.014,0,0
474.514,0,0
475.014,0,0
475.515,0,0
476.015,0,0
476.515,0,0
477.015,0,0
477.515,0,0
478.015,0,0
478.515,0,0
479.015,0,0
479.515,0,0
480.015,0,0
480.515,0,0
481.015,0,0
481.515,0,0
482.015,0,0
482.515,0,0
483.015,0,0
483.515,0,0
484.015,0,0
484.515,0,0
485.015,0,0
485.515,0,0
486.015,0,0
486.515,0,0
487.015,0,0
487.515,0,0
488.015,0,0
488.515,0,0
489.015,0,0
489.515,0,0
490.015,0,0
490.515,0,0
491.015,0,0
491.515,0,0
492.015,0,0
492.515,0,0
493.015,0,0
493.515,0,0
494.015,0,0
494.515,0,0
495.015,0,0
495.515,0,0
496.015,0,0
496.515,0,0
497.015,0,0
497.515,0,0
498.015,0,0
498.515,0,0
499.015,0,0
499.515,0,0
500.015,0,0
500.515,0,0
501.015,0,0
501.515,0,0
502.015,0,0
502.515,0,0
503.015,0,0
503.515,0,0
504.015,0,0
504.515,0,0
505.015,0,0
505.515,0,0
506.015,0,0
506.515,0,0
507.015,0,0
507.515,0,0
508.016,0,0
508.516,0,0
509.016,0,0
509.516,0,0
510.016,0,0
510.516,0,0
511.016,0,0
511.516,0,0
512.016,0,0
512.516,0,0
513.016,0,0
513.516,0,0
514.016,0,0
514.516,0,0
515.016,0,0
515.516,0,0
516.016,0,0
516.516,0,0
517.016,0,0
517.516,0,0
518.016,0,0
518.516,0,0
519.016,0,0
519.516,0,0
520.016,0,0
520.516,0,0
521.016,0,0
521.516,0,0
522.016,0,0
522.516,0,0
523.016,0,0
523.516,0,0
524.016,0,0
524.516,0,0
525.016,0,0
525.516,0,0
526.016,0,0
526.516,0,0
527.016,0,0
527.516,0,0
528.016,0,0
528.516,0,0
529.016,0,0
529.516,0,0
530.016,0,0
530.516,0,0
531.016,0,0
531.516,0,0
532.016,0,0
532.516,0,0
533.016,0,0
533.516,0,0
534.016,0,0
534.516,0,0
535.016,0,0
535.516,0,0
536.016,0,0
536.516,0,0
537.016,0,0
537.516,0,0
538.016,0,0
538.516,0,0
539.016,0,0
539.516,0,0
540.016,0,0
540.516,0,0
541.017,0,0
541.517,0,0
542.017,0,0
542.517,0,0
543.017,0,0
543.517,0,0
544.017,0,0
544.517,0,0
545.017,0,0
545.517,0,0
546.017,0,0
546.517,0,0
547.017,0,0
547.517,0,0
548.017,0,0
548.517,0,0
549.017,0,0
549.517,0,0
550.017,0,0
550.517,0,0
551.017,0,0
551.517,0,0
552.017,0,0
552.517,0,0
553.017,0,0
553.517,0,0
554.017,0,0
554.517,0,0
555.017,0,0
555.517,0,0
556.017,0,0
556.517,0,0
557.017,0,0
557.517,0,0
558.017,0,0
558.517,0,0
559.017,0,0
559.517,0,0
560.017,0,0
560.517,0,0
561.017,0,0
561.517,0,0
562.017,0,0
562.517,0,0
563.017,0,0
563.517,0,0
564.017,0,0
564.517,0,0
565.017,0,0
565.517,0,0
566.017,0,0
566.517,0,0
567.017,0,0
567.517,0,0
568.017,0,0
568.517,0,0
569.017,0,0
569.517,0,0
570.017,0,0
570.517,0,0
571.017,0,0
571.517,0,0
572.017,0,0
572.517,0,0
573.017,0,0
573.518,0,0
574.018,0,0
574.518,0,0
575.018,0,0
575.518,0,0
576.018,0,0
576.518,0,0
577.018,0,0
577.518,0,0
578.018,0,0
578.518,0,0
579.018,0,0
579.518,0,0
580.018,0,0
580.518,0,0
581.018,0,0
581.518,0,0
582.018,0,0
582.518,0,0
583.018,0,0
583.518,0,0
584.018,0,0
584.518,0,0
585.018,0,0
585.518,0,0
586.018,0,0
586.518,0,0
587.018,0,0
587.518,0,0
588.018,0,0
588.518,0,0
589.018,0,0
589.518,0,0
590.018,0,0
590.518,0,0
591.018,0,0
591.518,0,0
592.018,0,0
592.518,0,0
593.018,0,0
593.518,0,0
594.018,0,0
594.518,0,0
595.018,0,0
595.518,0,0
596.018,0,0
596.518,0,0
597.018,0,0
597.518,0,0
598.018,0,0
598.518,0,0
599.018,0,0
599.518,0,0
600.018,0,0
600.518,0,0
601.018,0,0
601.518,0,0
602.018,0,0
602.518,0,0
603.018,0,0
603.518,0,0
604.018,0,0
604.518,0,0
605.018,0,0
605.518,0,0
606.018,0,0
606.519,0,0
607.019,0,0
607.519,0,0
608.019,0,0
608.519,0,0
609.019,0,0
609.519,0,0
610.019,0,0
610.519,0,0
611.019,0,0
611.519,0,0
612.019,0,0
612.519,0,0
613.019,0,0
613.519,0,0
614.019,0,0
614.519,0,0
615.019,0,0
615.519,0,0
616.019,0,0
616.519,0,0
617.019,0,0
617.519,0,0
618.019,0,0
618.519,0,0
619.019,0,0
619.519,0,0
620.019,0,0
620.519,0,0
621.019,0,0
621.519,0,0
622.019,0,0
622.519,0,0
623.019,0,0
623.519,0,0
624.019,0,0
624.519,0,0
625.019,0,0
625.519,0,0
626.019,0,0
626.519,0,0
627.019,0,0
627.519,0,0
628.019,0,0
628.519,0,0
629.019,0,0
629.519,0,0
630.019,0,0
630.519,0,0
631.019,0,0
631.519,0,0
632.019,0,0
632.519,0,0
633.019,0,0
633.519,0,0
634.019,0,0
634.519,0,0
635.019,0,0
635.519,0,0
636.019,0,0
636.519,0,0
637.019,0,0
637.519,0,0
638.019,0,0
638.519,0,0
639.02,0,0
639.52,0,0
640.02,0,0
640.52,0,0
641.02,0,0
641.52,0,0
642.02,0,0
642.52,0,0
643.02,0,0
643.52,0,0
644.02,0,0
644.52,0,0
645.02,0,0
645.52,0,0
646.02,0,0
646.52,0,0
647.02,0,0
647.52,0,0
648.02,0,0
648.52,0,0
649.02,0,0
649.52,0,0
650.02,0,0
650.52,0,0
651.02,0,0
651.52,0,0
652.02,0,0
652.52,0,0
653.02,0,0
653.52,0,0
654.02,0,0
654.52,0,0
655.02,0,0
655.52,0,0
656.02,0,0
656.52,0,0
657.02,0,0
657.52,0,0
658.02,0,0
658.52,0,0
659.02,0,0
659.52,0,0
660.02,0,0
660.52,0,0
661.02,0,0
661.52,0,0
662.02,0,0
662.52,0,0
663.02,0,0
663.52,0,0
664.02,0,0
664.52,0,0
665.02,0,0
665.52,0,0
666.02,0,0
666.52,0,0
667.02,0,0
667.52,0,0
668.02,0,0
668.52,0,0
669.02,0,0
669.52,0,0
670.02,0,0
670.52,0,0
671.02,0,0
671.52,0,0
672.021,0,0
672.521,0,0
673.021,0,0
673.521,0,0
674.021,0,0
674.521,0,0
675.021,0,0
675.521,0,0
676.021,0,0
676.521,0,0
677.021,0,0
677.521,0,0
678.021,0,0
678.521,0,0
679.021,0,0
679.521,0,0
680.021,0,0
680.521,0,0
681.021,0,0
681.521,0,0
682.021,0,0
682.521,0,0
683.021,0,0
683.521,0,0
684.021,0,0
684.521,0,0
685.021,0,0
685.521,0,0
686.021,0,0
686.521,0,0
687.021,0,0
687.521,0,0
688.021,0,0
688.521,0,0
689.021,0,0
689.521,0,0
690.021,0,0
690.521,0,0
691.021,0,0
691.521,0,0
692.021,0,0
692.521,0,0
693.021,0,0
693.521,0,0
694.021,0,0
694.521,0,0
695.021,0,0
695.521,0,0
696.021,0,0
696.521,0,0
697.021,0,0
697.521,0,0
698.021,0,0
698.521,0,0
699.021,0,0
699.521,0,0
700.021,0,0
700.521,0,0
701.021,0,0
701.521,0,0
702.021,0,0
702.521,0,0
703.021,0,0
703.521,0,0
704.021,0,0
704.522,0,0
705.022,0,0
705.522,0,0
706.022,0,0
706.522,0,0
707.022,0,0
707.522,0,0
708.022,0,0
708.522,0,0
709.022,0,0
709.522,0,0
710.022,0,0
710.522,0,0
711.022,0,0
711.522,0,0
712.022,0,0
712.522,0,0
713.022,0,0
713.522,0,0
714.022,0,0
714.522,0,0
715.022,0,0
715.522,0,0
716.022,0,0
716.522,0,0
717.022,0,0
717.522,0,0
718.022,0,0
718.522,0,0
719.022,0,0
719.522,0,0
720.022,0,0
720.522,0,0
721.022,0,0
721.522,0,0
722.022,0,0
722.522,0,0
723.022,0,0
723.522,0,0
724.022,0,0
724.522,0,0
725.022,0,0
725.522,0,0
726.022,0,0
726.522,0,0
727.022,0,0
727.522,0,0
728.022,0,0
728.522,0,0
729.022,0,0
729.522,0,0
730.022,0,0
730.522,0,0
731.022,0,0
731.522,0,0
732.022,0,0
732.522,0,0
733.022,0,0
733.522,0,0
734.022,0,0
734.522,0,0
735.022,0,0
735.522,0,0
736.022,0,0
736.522,0,0
737.022,0,0
737.523,0,0
738.023,0,0
738.523,0,0
739.023,0,0
739.523,0,0
740.023,0,0
740.523,0,0
741.023,0,0
741.523,0,0
742.023,0,0
742.523,0,0
743.023,0,0
743.523,0,0
744.023,0,0
744.523,0,0
745.023,0,0
745.523,0,0
746.023,0,0
746.523,0,0
747.023,0,0
747.523,0,0
748.023,0,0
748.523,0,0
749.023,0,0
749.523,0,0
750.023,0,0
750.523,0,0
751.023,0,0
751.523,0,0
752.023,0,0
752.523,0,0
753.023,0,0
753.523,0,0
754.023,0,0
754.523,0,0
755.023,0,0
755.523,0,0
756.023,0,0
756.523,0,0
757.023,0,0
757.523,0,0
758.023,0,0
758.523,0,0
759.023,0,0
759.523,0,0
760.023,0,0
760.523,0,0
761.023,0,0
761.523,0,0
762.023,0,0
762.523,0,0
763.023,0,0
763.523,0,0
764.023,0,0
764.523,0,0
765.023,0,0
765.523,0,0
766.023,0,0
766.523,0,0
767.023,0,0
767.523,0,0
768.023,0,0
768.523,0,0
769.023,0,0
769.523,0,0
770.023,0,0
770.524,0,0
771.024,0,0
771.524,0,0
772.024,0,0
772.524,0,0
773.024,0,0
773.524,0,0
774.024,0,0
774.524,0,0
775.024,0,0
775.524,0,0
776.024,0,0
